X1,Y1,X2,Y2,Confidence,Object,Count
187.75882311561094,198.2873059811016,256.7751664019895,235.43517859406612,0.6642454266548157,battery,0
187.68943963397734,198.3628149778555,256.71119159943225,235.50120440933773,0.5868788361549377,battery,0
187.62366573984025,198.41768983756054,256.64729807022394,235.54505105720793,0.612398087978363,battery,0
187.5394177087873,198.45762421565527,256.5630289179245,235.63299153202195,0.5384904146194458,battery,0
187.47823546572178,198.43926895597218,256.4362690976341,235.70278726991722,0.5034041404724121,battery,0
187.45859252534137,198.4796213554275,256.3455912138561,235.72445576874767,0.5156643986701965,battery,0
187.44161468308084,198.5103261196083,256.26056416161555,235.71876474960823,0.4235934913158417,battery,0
187.41238906761464,198.57838998851508,256.16279856029996,235.66336797050724,0.4043101370334625,battery,0
187.41238906761464,198.57838998851508,256.16279856029996,235.66336797050724,0.4043101370334625,battery,1
187.41238906761464,198.57838998851508,256.16279856029996,235.66336797050724,0.4043101370334625,battery,2
187.46740211437373,198.6015881827341,255.70707829626326,235.30551516201143,0.49593666195869446,battery,0
187.45310718511655,198.6768622066014,255.47731844500663,235.13733857465806,0.527492880821228,battery,0
187.4080568884567,198.7593066526171,255.35362656869472,235.07768723166498,0.573485255241394,battery,0
187.30697949403304,198.84812866810543,255.27919975895674,235.06910179454343,0.5745162963867188,battery,0
187.32664648529777,198.926696475166,255.2238360244979,235.08799480596312,0.5305147767066956,battery,0
187.2698677372778,198.9873732009619,255.1940560737724,235.13436758120423,0.5263067483901978,battery,0
187.15782968162716,199.03528205946532,255.18156172829245,235.1845391372818,0.5276710391044617,battery,0
187.13384648143858,199.02852054633422,255.14803947010324,235.25914731522295,0.5630521774291992,battery,0
187.06105623632476,199.14754579562805,255.1085122277274,235.32507689247475,0.5979173183441162,battery,0
186.957194377928,199.2016949559195,255.05309644589494,235.3846911561983,0.6332287788391113,battery,0
186.88733437158118,199.27476715569412,255.00837500517403,235.4376458710679,0.6016555428504944,battery,0
186.8059260969234,199.32097732784706,254.9832371852042,235.5035290512566,0.5844588875770569,battery,0
186.76643503332497,199.3714414227126,254.98786493049272,235.55710815355798,0.5585491061210632,battery,0
186.7210165889281,199.42482593596566,254.9594704901487,235.6345416256071,0.5690807104110718,battery,0
186.6793635801086,199.56596673995548,254.89812361177357,235.69848113995198,0.561579167842865,battery,0
186.71999184864805,199.5574660970285,254.83162253586727,235.7881367491752,0.5434975624084473,battery,0
186.63162525782013,199.62823561199082,254.76387950523832,235.85862983698996,0.574548602104187,battery,0
186.59048609082413,199.76367987874931,254.68657384685744,235.9182370376356,0.5842322111129761,battery,0
186.52423932226753,199.85141391398403,254.6200432100498,235.9341398811225,0.6277753710746765,battery,0
186.47642172412205,199.9167653066014,254.5034801621538,235.98289330481907,0.6085845828056335,battery,0
186.38245982446335,200.00911812693352,254.40821896291283,236.00949779987047,0.648627758026123,battery,0
186.32874211926293,199.9982953305566,254.31269102442516,236.0864063096032,0.6121077537536621,battery,0
186.20643954107678,200.02638460375488,254.2332574384821,236.08627871632504,0.618087649345398,battery,0
186.08703019534306,200.06895554650634,254.1527004965848,236.11731996118988,0.5822710394859314,battery,0
186.08644570069887,200.19726616436645,254.07860854907364,236.10365052014572,0.568180501461029,battery,0
186.02511829712677,200.17911556509338,254.06197120568916,236.17864868536583,0.5163347721099854,battery,0
186.01472589661026,200.1870385564725,254.03743244122347,236.26609741397198,0.5150389671325684,battery,0
185.95077572906683,200.2960491854628,254.0059598729555,236.39861267182974,0.4384366273880005,battery,0
185.92832212967014,200.36255553755564,253.97580403315743,236.46764740036798,0.4380524456501007,battery,0
185.8861886527257,200.35252715842626,253.9408057641373,236.50942031883633,0.492916464805603,battery,0
185.90915877948785,200.41861129649828,253.89916722533036,236.53320594799237,0.44391337037086487,battery,0
186.02561668222438,200.50491416875695,254.4356752264347,237.31739185339072,0.45354634523391724,battery,0
186.10337688359266,200.64756053896832,254.6630890780611,237.69492029192975,0.49558091163635254,battery,0
186.08865285830024,200.711315364699,254.76530613571023,237.98190533639456,0.5371483564376831,battery,0
186.03532374360324,200.7439175700448,254.8000496132653,238.11737936497462,0.5880722403526306,battery,0
185.95386487473132,200.8300428914677,254.7933506122967,238.23286113024122,0.6256734728813171,battery,0
185.8666876863891,200.91045906780417,254.7733232553671,238.3079359972495,0.6536552906036377,battery,0
185.80016513225706,200.9350192677888,254.73907099047653,238.357398174406,0.6498045921325684,battery,0
185.75948808370666,201.12612474619908,254.66164212365624,238.48240239530847,0.7065898776054382,battery,0
185.6904816517166,201.29856652349017,254.58722975323437,238.47909334853313,0.7104177474975586,battery,0
185.62117313787002,201.43306622072947,254.51320411001564,238.53114976264547,0.7199506163597107,battery,0
185.6386581631733,201.64277975343114,254.4199245037383,238.54305596042428,0.7517403960227966,battery,0
185.54450303178197,201.62082072388353,254.32695138761133,238.66419765794652,0.7015887498855591,battery,0
